,Channel 1,Channel 2
Revision:           ,0,0
Type:               ,average,average
Start:              ,0,0
Points:             ,71000,71000
Count:              ,48,48
XDispRange:         ,7.10000E+00,7.10000E+00
XDispOrg:           ,-3.67099999999998E-02,-3.67099999999998E-02
XInc:               ,1.00000000000000E-04,1.00000000000000E-04
XOrg:               ,-3.66100000000001E-02,-3.66100000000001E-02
Units:              ,Second,Second
XReference:         ,4,4
YDispRange:         ,4.00000E-01,8.00000E+00
YDispOrg:           ,5.87999999523163E-01,2.35999989509583E+00
YInc:               ,6.587944310779E-06,1.31762197229732E-04
YOrg:               ,5.94640647865265E-01,2.49281629480757E+00
Units:              ,Volt,Volt
YReference:         ,1,1
Frame:              ,DSOS104A:MY55510295,DSOS104A:MY55510295
Date:               ,10 MAY 2018,10 MAY 2018
Time:               ,18:08:09,18:08:09
Max Bandwidth:      ,5000,5000
Min Bandwidth:      ,0,0
Time Tags (Channel 1),Channel 1,Channel 2
2.5755900E+00, 5.098934E-01, 4.7903538E+00
2.5756900E+00, 4.944775E-01, 4.7838974E+00
2.5757900E+00, 4.965989E-01, 4.7877183E+00
2.5758900E+00, 4.889568E-01, 4.7933841E+00
2.5759900E+00, 5.023897E-01, 4.7877183E+00
2.5760900E+00, 5.058615E-01, 4.7869277E+00
2.5761900E+00, 5.021986E-01, 4.7912760E+00
2.5762900E+00, 4.955382E-01, 4.7857423E+00
2.5763900E+00, 5.026532E-01, 4.7871914E+00
2.5764900E+00, 4.980219E-01, 4.7849517E+00
2.5765900E+00, 4.883244E-01, 4.7954926E+00
2.5766900E+00, 4.778627E-01, 4.7911444E+00
2.5767900E+00, 4.942470E-01, 4.7867961E+00
2.5768900E+00, 4.948530E-01, 4.7949653E+00
2.5769900E+00, 5.122057E-01, 4.7894316E+00
2.5770900E+00, 5.032790E-01, 4.7837658E+00
2.5771900E+00, 5.010589E-01, 4.7879820E+00
2.5772900E+00, 5.134311E-01, 4.7817893E+00
2.5773900E+00, 5.075151E-01, 4.7889042E+00
2.5774900E+00, 5.069947E-01, 4.7840290E+00
2.5775900E+00, 5.055980E-01, 4.7911444E+00
2.5776900E+00, 5.047613E-01, 4.7903538E+00
2.5777900E+00, 5.022711E-01, 4.7819209E+00
2.5778900E+00, 4.906895E-01, 4.7873230E+00
2.5779900E+00, 4.986609E-01, 4.7835021E+00
2.5780900E+00, 5.012302E-01, 4.7850833E+00
2.5781900E+00, 5.070869E-01, 4.7883773E+00
2.5782900E+00, 4.961245E-01, 4.7850833E+00
2.5783900E+00, 4.973762E-01, 4.7870598E+00
2.5784900E+00, 4.974224E-01, 4.7829752E+00
2.5785900E+00, 5.007756E-01, 4.7873230E+00
2.5786900E+00, 5.088590E-01, 4.7904854E+00
2.5787900E+00, 5.017572E-01, 4.7869277E+00
2.5788900E+00, 4.933576E-01, 4.7924619E+00
2.5789900E+00, 4.995239E-01, 4.7898269E+00
2.5790900E+00, 4.920466E-01, 4.7892995E+00
2.5791900E+00, 4.898067E-01, 4.7916713E+00
2.5792900E+00, 4.863941E-01, 4.7928572E+00
2.5793900E+00, 4.855838E-01, 4.7931209E+00
2.5794900E+00, 4.896749E-01, 4.7906175E+00
2.5795900E+00, 5.083386E-01, 4.7899585E+00
2.5796900E+00, 5.045835E-01, 4.7845564E+00
2.5797900E+00, 5.062765E-01, 4.7925935E+00
2.5798900E+00, 5.096430E-01, 4.7887726E+00
2.5799900E+00, 5.027850E-01, 4.7891679E+00
2.5800900E+00, 4.895893E-01, 4.7937794E+00
2.5801900E+00, 5.040300E-01, 4.7854786E+00
2.5802900E+00, 5.146959E-01, 4.7928572E+00
2.5803900E+00, 5.199729E-01, 4.7885089E+00
2.5804900E+00, 5.232866E-01, 4.7907491E+00
2.5805900E+00, 5.088919E-01, 4.7835021E+00
2.5806900E+00, 5.124099E-01, 4.7870598E+00
2.5807900E+00, 5.085494E-01, 4.7927256E+00
2.5808900E+00, 5.142875E-01, 4.7862692E+00
2.5809900E+00, 5.142151E-01, 4.7879820E+00
2.5810900E+00, 5.217319E-01, 4.7890363E+00
2.5811900E+00, 5.194063E-01, 4.7857423E+00
2.5812900E+00, 5.109276E-01, 4.7906175E+00
2.5813900E+00, 5.071264E-01, 4.7935162E+00
2.5814900E+00, 5.150451E-01, 4.7856102E+00
2.5815900E+00, 5.214354E-01, 4.7908807E+00
2.5816900E+00, 5.122057E-01, 4.7906175E+00
2.5817900E+00, 5.145444E-01, 4.7870598E+00
2.5818900E+00, 5.137934E-01, 4.7866645E+00
2.5819900E+00, 5.186685E-01, 4.7889042E+00
2.5820900E+00, 5.020207E-01, 4.7854786E+00
2.5821900E+00, 5.030550E-01, 4.7833705E+00
2.5822900E+00, 5.041420E-01, 4.7824478E+00
2.5823900E+00, 5.013620E-01, 4.7902222E+00
2.5824900E+00, 5.168963E-01, 4.7816572E+00
2.5825900E+00, 5.173180E-01, 4.7829752E+00
2.5826900E+00, 5.166591E-01, 4.7827115E+00
2.5827900E+00, 5.195776E-01, 4.7906175E+00
2.5828900E+00, 5.166921E-01, 4.7833705E+00
2.5829900E+00, 5.191626E-01, 4.7853470E+00
2.5830900E+00, 5.091819E-01, 4.7794175E+00
2.5831900E+00, 4.992011E-01, 4.7858739E+00
2.5832900E+00, 5.154272E-01, 4.7916713E+00
2.5833900E+00, 5.068761E-01, 4.7874551E+00
2.5834900E+00, 5.125746E-01, 4.7842927E+00
2.5835900E+00, 5.091884E-01, 4.7877183E+00
2.5836900E+00, 5.106971E-01, 4.7895632E+00
2.5837900E+00, 5.117511E-01, 4.7892995E+00
2.5838900E+00, 5.172982E-01, 4.7886410E+00
2.5839900E+00, 5.208161E-01, 4.7878504E+00
2.5840900E+00, 5.239454E-01, 4.7870598E+00
2.5841900E+00, 5.068695E-01, 4.7867961E+00
2.5842900E+00, 5.256978E-01, 4.7886410E+00
2.5843900E+00, 5.083584E-01, 4.7811303E+00
2.5844900E+00, 5.065401E-01, 4.7842927E+00
2.5845900E+00, 5.033515E-01, 4.7849517E+00
2.5846900E+00, 4.955580E-01, 4.7861371E+00
2.5847900E+00, 5.041750E-01, 4.7854786E+00
2.5848900E+00, 5.170413E-01, 4.7871914E+00
2.5849900E+00, 5.045176E-01, 4.7862692E+00
2.5850900E+00, 5.147552E-01, 4.7836337E+00
2.5851900E+00, 5.107300E-01, 4.7892995E+00
2.5852900E+00, 5.236490E-01, 4.7906175E+00
2.5853900E+00, 5.119290E-01, 4.7864008E+00
2.5854900E+00, 5.227925E-01, 4.7927256E+00
2.5855900E+00, 5.109013E-01, 4.7849517E+00
2.5856900E+00, 5.164747E-01, 4.7867961E+00
2.5857900E+00, 5.164154E-01, 4.7908807E+00
2.5858900E+00, 5.280431E-01, 4.7864008E+00
2.5859900E+00, 5.196896E-01, 4.7910128E+00
2.5860900E+00, 5.181151E-01, 4.7944384E+00
2.5861900E+00, 5.152098E-01, 4.7940431E+00
2.5862900E+00, 5.115008E-01, 4.7892995E+00
2.5863900E+00, 5.147882E-01, 4.7870598E+00
2.5864900E+00, 5.072318E-01, 4.7849517E+00
2.5865900E+00, 5.152296E-01, 4.7865324E+00
2.5866900E+00, 5.048470E-01, 4.7842927E+00
2.5867900E+00, 5.121003E-01, 4.7914081E+00
2.5868900E+00, 5.042870E-01, 4.7911444E+00
2.5869900E+00, 4.998204E-01, 4.7910128E+00
2.5870900E+00, 5.033383E-01, 4.7896948E+00
2.5871900E+00, 5.089710E-01, 4.7846880E+00
2.5872900E+00, 5.144917E-01, 4.7879820E+00
2.5873900E+00, 5.236687E-01, 4.7861371E+00
2.5874900E+00, 5.263237E-01, 4.7925935E+00
2.5875900E+00, 5.161980E-01, 4.7929888E+00
2.5876900E+00, 5.185433E-01, 4.7947021E+00
2.5877900E+00, 5.100976E-01, 4.7824478E+00
2.5878900E+00, 5.100383E-01, 4.7878504E+00
2.5879900E+00, 5.042145E-01, 4.7869277E+00
2.5880900E+00, 5.180756E-01, 4.7906175E+00
2.5881900E+00, 5.120015E-01, 4.7899585E+00
2.5882900E+00, 5.124890E-01, 4.7870598E+00
2.5883900E+00, 5.094124E-01, 4.7912760E+00
2.5884900E+00, 5.158883E-01, 4.7835021E+00
2.5885900E+00, 5.016255E-01, 4.7844243E+00
2.5886900E+00, 5.089381E-01, 4.7875867E+00
2.5887900E+00, 5.193009E-01, 4.7908807E+00
2.5888900E+00, 5.109474E-01, 4.7923303E+00
2.5889900E+00, 5.151176E-01, 4.7869277E+00
2.5890900E+00, 5.093729E-01, 4.7846880E+00
2.5891900E+00, 5.192680E-01, 4.7903538E+00
2.5892900E+00, 5.029957E-01, 4.7870598E+00
2.5893900E+00, 5.083254E-01, 4.7915397E+00
2.5894900E+00, 5.092741E-01, 4.7860055E+00
2.5895900E+00, 5.008020E-01, 4.7919350E+00
2.5896900E+00, 5.153416E-01, 4.7861371E+00
2.5897900E+00, 5.161387E-01, 4.7877183E+00
2.5898900E+00, 4.958610E-01, 4.7792859E+00
2.5899900E+00, 5.210401E-01, 4.7842927E+00
2.5900900E+00, 5.140437E-01, 4.7871914E+00
2.5901900E+00, 5.163166E-01, 4.7844243E+00
2.5902900E+00, 5.097616E-01, 4.7806034E+00
2.5903900E+00, 5.137604E-01, 4.7828431E+00
2.5904900E+00, 5.038851E-01, 4.7819209E+00
2.5905900E+00, 5.086746E-01, 4.7815256E+00
2.5906900E+00, 5.142282E-01, 4.7857423E+00
2.5907900E+00, 5.090896E-01, 4.7832384E+00
2.5908900E+00, 5.116589E-01, 4.7856102E+00
2.5909900E+00, 5.059340E-01, 4.7910128E+00
2.5910900E+00, 5.146696E-01, 4.7853470E+00
2.5911900E+00, 5.019219E-01, 4.7896948E+00
2.5912900E+00, 5.234777E-01, 4.7823162E+00
2.5913900E+00, 5.189123E-01, 4.7900901E+00
2.5914900E+00, 5.135891E-01, 4.7807350E+00
2.5915900E+00, 5.021262E-01, 4.7819209E+00
2.5916900E+00, 5.161783E-01, 4.7825799E+00
2.5917900E+00, 5.085362E-01, 4.7873230E+00
2.5918900E+00, 5.113888E-01, 4.7852149E+00
2.5919900E+00, 5.091357E-01, 4.7874551E+00
2.5920900E+00, 5.006965E-01, 4.7833705E+00
2.5921900E+00, 5.109672E-01, 4.7885089E+00
2.5922900E+00, 5.094388E-01, 4.7862692E+00
2.5923900E+00, 5.197489E-01, 4.7837658E+00
2.5924900E+00, 5.002090E-01, 4.7929888E+00
2.5925900E+00, 5.161321E-01, 4.7854786E+00
2.5926900E+00, 5.057297E-01, 4.7889042E+00
2.5927900E+00, 5.091226E-01, 4.7853470E+00
2.5928900E+00, 5.121596E-01, 4.7870598E+00
2.5929900E+00, 5.193207E-01, 4.7856102E+00
2.5930900E+00, 5.130885E-01, 4.7856102E+00
2.5931900E+00, 5.141426E-01, 4.7854786E+00
2.5932900E+00, 5.056177E-01, 4.7862692E+00
2.5933900E+00, 5.097945E-01, 4.7858739E+00
2.5934900E+00, 5.200651E-01, 4.7916713E+00
2.5935900E+00, 5.116259E-01, 4.7877183E+00
2.5936900E+00, 5.198873E-01, 4.7874551E+00
2.5937900E+00, 5.063622E-01, 4.7919350E+00
2.5938900E+00, 5.221008E-01, 4.7928572E+00
2.5939900E+00, 5.052686E-01, 4.7875867E+00
2.5940900E+00, 5.052027E-01, 4.7892995E+00
2.5941900E+00, 5.059867E-01, 4.7832384E+00
2.5942900E+00, 5.031077E-01, 4.7879820E+00
2.5943900E+00, 5.066191E-01, 4.7923303E+00
2.5944900E+00, 5.222853E-01, 4.7885089E+00
2.5945900E+00, 5.041684E-01, 4.7920666E+00
2.5946900E+00, 5.192680E-01, 4.7835021E+00
2.5947900E+00, 5.144654E-01, 4.7870598E+00
2.5948900E+00, 5.224960E-01, 4.7854786E+00
2.5949900E+00, 5.086350E-01, 4.7911444E+00
2.5950900E+00, 5.116128E-01, 4.7865324E+00
2.5951900E+00, 5.097089E-01, 4.7850833E+00
2.5952900E+00, 5.128250E-01, 4.7882457E+00
2.5953900E+00, 5.186421E-01, 4.7875867E+00
2.5954900E+00, 5.260404E-01, 4.7879820E+00
2.5955900E+00, 5.203352E-01, 4.7817893E+00
2.5956900E+00, 5.189978E-01, 4.7899585E+00
2.5957900E+00, 5.064808E-01, 4.7799444E+00
2.5958900E+00, 5.038917E-01, 4.7823162E+00
2.5959900E+00, 5.233262E-01, 4.7862692E+00
2.5960900E+00, 5.118039E-01, 4.7918029E+00
2.5961900E+00, 5.148738E-01, 4.7875867E+00
2.5962900E+00, 5.199004E-01, 4.7861371E+00
2.5963900E+00, 5.197291E-01, 4.7883773E+00
2.5964900E+00, 5.090435E-01, 4.7870598E+00
2.5965900E+00, 5.042277E-01, 4.7895632E+00
2.5966900E+00, 5.079960E-01, 4.7899585E+00
2.5967900E+00, 5.047482E-01, 4.7940431E+00
2.5968900E+00, 5.018297E-01, 4.7912760E+00
2.5969900E+00, 5.133059E-01, 4.7879820E+00
2.5970900E+00, 5.123572E-01, 4.7878504E+00
2.5971900E+00, 5.181283E-01, 4.7921982E+00
2.5972900E+00, 5.147157E-01, 4.7858739E+00
2.5973900E+00, 5.098406E-01, 4.7869277E+00
2.5974900E+00, 5.104533E-01, 4.7865324E+00
2.5975900E+00, 5.122123E-01, 4.7891679E+00
2.5976900E+00, 5.090699E-01, 4.7920666E+00
2.5977900E+00, 5.157896E-01, 4.7871914E+00
2.5978900E+00, 5.162968E-01, 4.7877183E+00
2.5979900E+00, 5.156183E-01, 4.7837658E+00
2.5980900E+00, 5.008020E-01, 4.7835021E+00
2.5981900E+00, 5.141426E-01, 4.7870598E+00
2.5982900E+00, 5.163100E-01, 4.7862692E+00
2.5983900E+00, 5.120937E-01, 4.7886410E+00
2.5984900E+00, 5.159081E-01, 4.7833705E+00
2.5985900E+00, 5.148277E-01, 4.7835021E+00
2.5986900E+00, 5.100119E-01, 4.7835021E+00
2.5987900E+00, 5.017375E-01, 4.7871914E+00
2.5988900E+00, 5.152098E-01, 4.7903538E+00
2.5989900E+00, 5.122518E-01, 4.7885089E+00
2.5990900E+00, 5.034503E-01, 4.7878504E+00
2.5991900E+00, 5.100119E-01, 4.7848196E+00
2.5992900E+00, 5.067377E-01, 4.7817893E+00
2.5993900E+00, 5.033779E-01, 4.7878504E+00
2.5994900E+00, 5.168107E-01, 4.7883773E+00
2.5995900E+00, 5.200849E-01, 4.7873230E+00
2.5996900E+00, 5.201376E-01, 4.7875867E+00
2.5997900E+00, 5.159016E-01, 4.7878504E+00
2.5998900E+00, 5.102293E-01, 4.7875867E+00
2.5999900E+00, 5.111055E-01, 4.7819209E+00
2.6000900E+00, 4.941350E-01, 4.7858739E+00
2.6001900E+00, 5.161651E-01, 4.7900901E+00
2.6002900E+00, 5.194985E-01, 4.7861371E+00
2.6003900E+00, 5.174761E-01, 4.7899585E+00
2.6004900E+00, 5.219888E-01, 4.7886410E+00
2.6005900E+00, 5.169227E-01, 4.7800765E+00
2.6006900E+00, 5.120739E-01, 4.7854786E+00
2.6007900E+00, 5.188529E-01, 4.7886410E+00
2.6008900E+00, 5.166723E-01, 4.7890363E+00
2.6009900E+00, 5.116853E-01, 4.7873230E+00
2.6010900E+00, 5.080751E-01, 4.7900901E+00
2.6011900E+00, 5.117906E-01, 4.7844243E+00
2.6012900E+00, 5.084440E-01, 4.7877183E+00
2.6013900E+00, 5.063952E-01, 4.7892995E+00
2.6014900E+00, 5.100514E-01, 4.7833705E+00
2.6015900E+00, 5.102754E-01, 4.7875867E+00
2.6016900E+00, 5.047877E-01, 4.7911444E+00
2.6017900E+00, 5.112571E-01, 4.7904854E+00
2.6018900E+00, 5.115535E-01, 4.7840290E+00
2.6019900E+00, 5.063490E-01, 4.7936478E+00
2.6020900E+00, 5.213432E-01, 4.7896948E+00
2.6021900E+00, 5.183588E-01, 4.7875867E+00
2.6022900E+00, 5.119554E-01, 4.7916713E+00
2.6023900E+00, 5.035294E-01, 4.7862692E+00
2.6024900E+00, 5.026202E-01, 4.7881136E+00
2.6025900E+00, 5.035096E-01, 4.7835021E+00
2.6026900E+00, 4.948860E-01, 4.7949653E+00
2.6027900E+00, 5.023238E-01, 4.7879820E+00
2.6028900E+00, 5.052488E-01, 4.7892995E+00
2.6029900E+00, 5.088327E-01, 4.7896948E+00
2.6030900E+00, 5.043133E-01, 4.7860055E+00
2.6031900E+00, 5.045110E-01, 4.7882457E+00
2.6032900E+00, 4.867960E-01, 4.7881136E+00
2.6033900E+00, 5.021064E-01, 4.7949653E+00
2.6034900E+00, 5.158883E-01, 4.7873230E+00
2.6035900E+00, 4.960982E-01, 4.7874551E+00
2.6036900E+00, 5.024094E-01, 4.7920666E+00
2.6037900E+00, 5.066784E-01, 4.7968102E+00
2.6038900E+00, 5.127789E-01, 4.7877183E+00
2.6039900E+00, 4.957556E-01, 4.7904854E+00
2.6040900E+00, 4.944710E-01, 4.7813940E+00
2.6041900E+00, 4.881070E-01, 4.7966785E+00
2.6042900E+00, 4.895300E-01, 4.7906175E+00
2.6043900E+00, 5.046625E-01, 4.7878504E+00
2.6044900E+00, 5.170544E-01, 4.7833705E+00
2.6045900E+00, 5.079631E-01, 4.7854786E+00
2.6046900E+00, 5.223973E-01, 4.7808666E+00
2.6047900E+00, 5.178581E-01, 4.7883773E+00
2.6048900E+00, 5.236687E-01, 4.7836337E+00
2.6049900E+00, 5.172323E-01, 4.7829752E+00
2.6050900E+00, 5.135167E-01, 4.7850833E+00
2.6051900E+00, 5.108947E-01, 4.7886410E+00
2.6052900E+00, 5.011380E-01, 4.7904854E+00
2.6053900E+00, 5.114415E-01, 4.7865324E+00
2.6054900E+00, 5.233788E-01, 4.7910128E+00
2.6055900E+00, 5.231153E-01, 4.7878504E+00
2.6056900E+00, 5.129699E-01, 4.7795491E+00
2.6057900E+00, 5.247096E-01, 4.7878504E+00
2.6058900E+00, 5.072318E-01, 4.7867961E+00
2.6059900E+00, 5.050907E-01, 4.7866645E+00
2.6060900E+00, 5.245317E-01, 4.7915397E+00
2.6061900E+00, 5.125285E-01, 4.7823162E+00
2.6062900E+00, 5.160794E-01, 4.7903538E+00
2.6063900E+00, 5.092674E-01, 4.7848196E+00
2.6064900E+00, 5.184972E-01, 4.7891679E+00
2.6065900E+00, 5.099856E-01, 4.7857423E+00
2.6066900E+00, 4.988849E-01, 4.7903538E+00
2.6067900E+00, 5.051237E-01, 4.7832384E+00
2.6068900E+00, 4.976068E-01, 4.7918029E+00
2.6069900E+00, 5.073174E-01, 4.7953606E+00
2.6070900E+00, 5.138856E-01, 4.7890363E+00
2.6071900E+00, 4.946159E-01, 4.7850833E+00
2.6072900E+00, 5.038785E-01, 4.7874551E+00
2.6073900E+00, 5.031802E-01, 4.7914081E+00
2.6074900E+00, 5.013488E-01, 4.7849517E+00
2.6075900E+00, 5.078181E-01, 4.7898269E+00
2.6076900E+00, 5.057890E-01, 4.7857423E+00
2.6077900E+00, 5.087536E-01, 4.7915397E+00
2.6078900E+00, 5.067838E-01, 4.7833705E+00
2.6079900E+00, 5.079169E-01, 4.7871914E+00
2.6080900E+00, 5.071659E-01, 4.7873230E+00
2.6081900E+00, 4.960323E-01, 4.7903538E+00
2.6082900E+00, 5.104138E-01, 4.7878504E+00
2.6083900E+00, 5.006307E-01, 4.7857423E+00
2.6084900E+00, 4.953142E-01, 4.7914081E+00
2.6085900E+00, 4.945961E-01, 4.7869277E+00
2.6086900E+00, 4.909596E-01, 4.7887726E+00
2.6087900E+00, 4.873757E-01, 4.7866645E+00
2.6088900E+00, 4.888053E-01, 4.7904854E+00
2.6089900E+00, 5.065664E-01, 4.7832384E+00
2.6090900E+00, 4.999258E-01, 4.7915397E+00
2.6091900E+00, 5.007558E-01, 4.7882457E+00
2.6092900E+00, 4.981734E-01, 4.7845564E+00
2.6093900E+00, 4.988981E-01, 4.7916713E+00
2.6094900E+00, 4.965461E-01, 4.7918029E+00
2.6095900E+00, 4.869541E-01, 4.7885089E+00
2.6096900E+00, 4.838116E-01, 4.7899585E+00
2.6097900E+00, 4.849580E-01, 4.7861371E+00
2.6098900E+00, 5.065401E-01, 4.7861371E+00
2.6099900E+00, 5.140306E-01, 4.7966785E+00
2.6100900E+00, 5.241628E-01, 4.7889042E+00
2.6101900E+00, 5.131148E-01, 4.7925935E+00
2.6102900E+00, 5.111582E-01, 4.7896948E+00
2.6103900E+00, 5.074492E-01, 4.7887726E+00
2.6104900E+00, 5.086679E-01, 4.7862692E+00
2.6105900E+00, 5.047350E-01, 4.7885089E+00
2.6106900E+00, 5.140964E-01, 4.7895632E+00
2.6107900E+00, 5.146169E-01, 4.7879820E+00
2.6108900E+00, 5.188068E-01, 4.7862692E+00
2.6109900E+00, 5.165998E-01, 4.7860055E+00
2.6110900E+00, 5.099329E-01, 4.7881136E+00
2.6111900E+00, 5.062502E-01, 4.7896948E+00
2.6112900E+00, 5.147882E-01, 4.7867961E+00
2.6113900E+00, 5.166855E-01, 4.7799444E+00
2.6114900E+00, 5.110989E-01, 4.7864008E+00
2.6115900E+00, 5.146498E-01, 4.7860055E+00
2.6116900E+00, 5.071527E-01, 4.7869277E+00
2.6117900E+00, 5.160135E-01, 4.7881136E+00
2.6118900E+00, 5.044451E-01, 4.7891679E+00
2.6119900E+00, 4.979099E-01, 4.7969418E+00
2.6120900E+00, 5.010260E-01, 4.7881136E+00
2.6121900E+00, 4.964144E-01, 4.7866645E+00
2.6122900E+00, 5.111451E-01, 4.7929888E+00
2.6123900E+00, 5.183786E-01, 4.7889042E+00
2.6124900E+00, 5.105456E-01, 4.7890363E+00
2.6125900E+00, 5.223050E-01, 4.7889042E+00
2.6126900E+00, 5.198807E-01, 4.7857423E+00
2.6127900E+00, 5.123901E-01, 4.7900901E+00
2.6128900E+00, 5.181414E-01, 4.7861371E+00
2.6129900E+00, 5.037402E-01, 4.7949653E+00
2.6130900E+00, 5.047152E-01, 4.7904854E+00
2.6131900E+00, 5.110331E-01, 4.7886410E+00
2.6132900E+00, 5.128579E-01, 4.7919350E+00
2.6133900E+00, 5.190901E-01, 4.7871914E+00
2.6134900E+00, 5.119751E-01, 4.7961512E+00
2.6135900E+00, 5.091028E-01, 4.7852149E+00
2.6136900E+00, 5.020075E-01, 4.7862692E+00
2.6137900E+00, 5.108749E-01, 4.7852149E+00
2.6138900E+00, 5.199993E-01, 4.7869277E+00
2.6139900E+00, 5.208491E-01, 4.7845564E+00
2.6140900E+00, 5.149068E-01, 4.7821846E+00
2.6141900E+00, 5.171466E-01, 4.7891679E+00
2.6142900E+00, 5.179768E-01, 4.7894316E+00
2.6143900E+00, 4.955250E-01, 4.7875867E+00
2.6144900E+00, 4.996425E-01, 4.7815256E+00
2.6145900E+00, 5.037402E-01, 4.7848196E+00
2.6146900E+00, 4.931995E-01, 4.7890363E+00
2.6147900E+00, 5.071066E-01, 4.7865324E+00
2.6148900E+00, 5.158949E-01, 4.7858739E+00
2.6149900E+00, 5.189056E-01, 4.7857423E+00
2.6150900E+00, 5.137407E-01, 4.7828431E+00
2.6151900E+00, 5.138461E-01, 4.7900901E+00
2.6152900E+00, 5.225488E-01, 4.7891679E+00
2.6153900E+00, 5.132993E-01, 4.7900901E+00
2.6154900E+00, 5.118039E-01, 4.7915397E+00
2.6155900E+00, 5.260931E-01, 4.7813940E+00
2.6156900E+00, 5.124758E-01, 4.7892995E+00
2.6157900E+00, 5.124824E-01, 4.7886410E+00
2.6158900E+00, 5.204340E-01, 4.7824478E+00
2.6159900E+00, 5.022382E-01, 4.7894316E+00
2.6160900E+00, 5.088129E-01, 4.7858739E+00
2.6161900E+00, 5.138988E-01, 4.7842927E+00
2.6162900E+00, 5.135496E-01, 4.7858739E+00
2.6163900E+00, 5.187541E-01, 4.7837658E+00
2.6164900E+00, 5.082266E-01, 4.7861371E+00
2.6165900E+00, 5.148211E-01, 4.7881136E+00
2.6166900E+00, 5.144917E-01, 4.7885089E+00
2.6167900E+00, 5.200849E-01, 4.7861371E+00
2.6168900E+00, 5.044056E-01, 4.7932525E+00
2.6169900E+00, 4.992867E-01, 4.7875867E+00
2.6170900E+00, 5.046362E-01, 4.7864008E+00
2.6171900E+00, 5.204999E-01, 4.7858739E+00
2.6172900E+00, 5.010194E-01, 4.7891679E+00
2.6173900E+00, 5.115930E-01, 4.7911444E+00
2.6174900E+00, 5.243407E-01, 4.7838974E+00
2.6175900E+00, 5.173575E-01, 4.7918029E+00
2.6176900E+00, 5.036480E-01, 4.7910128E+00
2.6177900E+00, 5.153218E-01, 4.7862692E+00
2.6178900E+00, 5.023040E-01, 4.7889042E+00
2.6179900E+00, 5.074756E-01, 4.7940431E+00
2.6180900E+00, 5.091489E-01, 4.7844243E+00
2.6181900E+00, 5.095574E-01, 4.7874551E+00
2.6182900E+00, 5.172784E-01, 4.7896948E+00
2.6183900E+00, 5.168436E-01, 4.7889042E+00
2.6184900E+00, 5.166591E-01, 4.7898269E+00
2.6185900E+00, 5.041750E-01, 4.7887726E+00
2.6186900E+00, 5.229111E-01, 4.7837658E+00
2.6187900E+00, 5.203813E-01, 4.7915397E+00
2.6188900E+00, 5.220085E-01, 4.7871914E+00
2.6189900E+00, 5.086944E-01, 4.7889042E+00
2.6190900E+00, 5.186487E-01, 4.7915397E+00
2.6191900E+00, 5.106378E-01, 4.7821846E+00
2.6192900E+00, 5.050644E-01, 4.7819209E+00
2.6193900E+00, 4.980943E-01, 4.7877183E+00
2.6194900E+00, 4.959532E-01, 4.7845564E+00
2.6195900E+00, 5.082332E-01, 4.7898269E+00
2.6196900E+00, 5.196171E-01, 4.7866645E+00
2.6197900E+00, 5.148277E-01, 4.7861371E+00
2.6198900E+00, 5.165998E-01, 4.7864008E+00
2.6199900E+00, 5.168634E-01, 4.7848196E+00
2.6200900E+00, 5.209743E-01, 4.7861371E+00
2.6201900E+00, 5.102689E-01, 4.7867961E+00
2.6202900E+00, 5.239784E-01, 4.7846880E+00
2.6203900E+00, 5.186421E-01, 4.7889042E+00
2.6204900E+00, 5.121266E-01, 4.7874551E+00
2.6205900E+00, 5.150649E-01, 4.7838974E+00
2.6206900E+00, 5.111384E-01, 4.7882457E+00
2.6207900E+00, 4.911770E-01, 4.7869277E+00
2.6208900E+00, 5.129040E-01, 4.7908807E+00
2.6209900E+00, 5.170149E-01, 4.7874551E+00
2.6210900E+00, 5.128118E-01, 4.7881136E+00
2.6211900E+00, 5.157698E-01, 4.7867961E+00
2.6212900E+00, 5.192548E-01, 4.7867961E+00
2.6213900E+00, 5.219822E-01, 4.7902222E+00
2.6214900E+00, 4.955580E-01, 4.7899585E+00
2.6215900E+00, 5.070078E-01, 4.7902222E+00
2.6216900E+00, 5.021459E-01, 4.7902222E+00
2.6217900E+00, 5.000180E-01, 4.7873230E+00
2.6218900E+00, 5.186026E-01, 4.7885089E+00
2.6219900E+00, 5.147091E-01, 4.7854786E+00
2.6220900E+00, 5.084835E-01, 4.7866645E+00
2.6221900E+00, 5.212970E-01, 4.7898269E+00
2.6222900E+00, 5.144126E-01, 4.7850833E+00
2.6223900E+00, 5.105521E-01, 4.7844243E+00
2.6224900E+00, 5.037732E-01, 4.7866645E+00
2.6225900E+00, 5.133651E-01, 4.7873230E+00
2.6226900E+00, 5.095376E-01, 4.7921982E+00
2.6227900E+00, 5.230100E-01, 4.7906175E+00
2.6228900E+00, 5.237610E-01, 4.7869277E+00
2.6229900E+00, 5.277269E-01, 4.7945700E+00
2.6230900E+00, 5.125087E-01, 4.7885089E+00
2.6231900E+00, 5.180690E-01, 4.7929888E+00
2.6232900E+00, 5.096101E-01, 4.7867961E+00
2.6233900E+00, 5.188793E-01, 4.7924619E+00
2.6234900E+00, 5.217978E-01, 4.7832384E+00
2.6235900E+00, 5.098341E-01, 4.7906175E+00
2.6236900E+00, 5.107629E-01, 4.7885089E+00
